license_id,county,age,birth_date,violation_code,violation_year,violation_month,points
RW188638,Other,51,1973-12-06,SPEED IN ZONE 1-10,2025,11,3
ZU675543,Other,37,1987-12-07,IMPROPER TURN,2025,11,2
QR054213,Other,27,1997-12-06,DISOBEY TRAFFIC DEVICE,2025,11,2
DN256272,Other,58,1966-12-07,IMPROPER PASSING,2025,11,3
ZG567368,Queens,42,1982-12-07,LEAVING SCENE PROP DAMAGE,2025,11,3
JK683844,Nassau,18,2006-12-07,FAILED TO STOP SCHOOL BUS,2025,11,5
YB733411,Bronx,29,1995-12-07,SPEED OVER 40,2025,11,11
ZS832974,Kings,24,2000-12-06,UNREGISTERED VEHICLE,2025,11,0
VY260893,Other,29,1995-12-07,FAILED TO STOP SCHOOL BUS,2025,11,5
TZ627279,Kings,25,1999-12-07,IMPROPER CELL PHONE USE,2025,11,5
BU591836,Kings,35,1989-12-06,FAULTY EQUIPMENT,2025,11,0
TL576749,Other,29,1995-12-07,SPEED IN ZONE 31-40,2025,11,8
KL664523,Nassau,24,2000-12-06,SPEED IN ZONE 1-10,2025,11,3
YO228583,Bronx,28,1996-12-06,FAIL TO SIGNAL,2025,11,2
FJ519724,Other,22,2002-12-07,FAILED TO YIELD RIGHT OF WAY,2025,11,3
VX928223,New York,27,1997-12-06,RAILROAD CROSSING VIOLATION,2025,11,5
XC914151,Other,42,1982-12-07,UNINSPECTED VEHICLE,2025,11,0
XA694517,Kings,23,2001-12-06,TINTED WINDOW,2025,11,0
KE671570,Kings,61,1963-12-07,SPEED IN ZONE 11-20,2025,11,4
HE960988,Kings,25,1999-12-07,UNLICENSED OPERATOR,2025,11,0
CK219313,Queens,18,2006-12-07,TINTED WINDOW,2025,11,0
NP370858,New York,27,1997-12-06,FAULTY EQUIPMENT,2025,11,0
MS883605,Monroe,20,2004-12-06,CHILD SAFETY RESTRAINT,2025,11,3
JJ368631,Nassau,69,1955-12-07,IMPROPER TURN,2025,11,2
ED759337,Other,40,1984-12-06,CHILD SAFETY RESTRAINT,2025,11,3
HU247529,Other,59,1965-12-06,FAIL TO SIGNAL,2025,11,2
PN779985,Other,21,2003-12-07,DRIVING LEFT OF CENTER,2025,11,3
CF209981,New York,19,2005-12-06,DISOBEY TRAFFIC DEVICE,2025,11,2
PL335403,Kings,22,2002-12-07,DRIVING LEFT OF CENTER,2025,11,3
WH924250,Queens,19,2005-12-06,IMPROPER PASSING,2025,11,3
EW845559,Other,22,2002-12-07,FAILED TO YIELD RIGHT OF WAY,2025,11,3
RZ672776,Bronx,36,1988-12-06,DRIVING LEFT OF CENTER,2025,11,3
NR121753,Bronx,48,1976-12-06,FAILED TO YIELD RIGHT OF WAY,2025,11,3
HQ212560,Queens,37,1987-12-07,UNLICENSED OPERATOR,2025,11,0
ER348923,Erie,27,1997-12-06,USE OF PORTABLE ELECTRONIC DEVICE,2025,11,5
RK729624,Nassau,28,1996-12-06,LEAVING SCENE PROP DAMAGE,2025,11,3
CO444770,Suffolk,47,1977-12-06,DISOBEY TRAFFIC DEVICE,2025,11,2
FB259348,Suffolk,41,1983-12-07,SPEED IN ZONE 31-40,2025,11,8
GE720089,Erie,27,1997-12-06,NO SEAT BELT ADULT,2025,11,0
CW624012,Monroe,55,1969-12-06,UNINSPECTED VEHICLE,2025,11,0
XB046267,Other,52,1972-12-06,FAIL TO SIGNAL,2025,11,2
FP559201,Erie,17,2007-12-07,USE OF PORTABLE ELECTRONIC DEVICE,2025,11,5
UV808490,Bronx,25,1999-12-07,TINTED WINDOW,2025,11,0
UN909661,Other,59,1965-12-06,IMPROPER CELL PHONE USE,2025,11,5
JQ008955,New York,34,1990-12-07,DISOBEY TRAFFIC DEVICE,2025,11,2
CL784407,Other,33,1991-12-07,IMPROPER TURN,2025,11,2
GT948334,Other,66,1958-12-07,RECKLESS DRIVING,2025,11,5
WU164900,Westchester,75,1949-12-06,FAILED TO YIELD RIGHT OF WAY,2025,11,3
DS619728,Other,40,1984-12-06,FAILED TO STOP SCHOOL BUS,2025,11,5
GU250526,Other,34,1990-12-07,FAILED TO YIELD RIGHT OF WAY,2025,11,3
AK716203,Bronx,32,1992-12-06,SPEED IN ZONE 21-30,2025,11,6
VN878742,Queens,42,1982-12-07,SPEED OVER 40,2025,11,11
NE673557,Other,35,1989-12-06,DRIVING LEFT OF CENTER,2025,11,3
CG426408,Kings,34,1990-12-07,FAULTY EQUIPMENT,2025,11,0
AG113202,Queens,66,1958-12-07,NO SEAT BELT ADULT,2025,11,0
SU492547,Other,43,1981-12-06,LEAVING SCENE PROP DAMAGE,2025,11,3
DP180011,Other,19,2005-12-06,FAIL TO SIGNAL,2025,11,2
KI026191,Richmond,34,1990-12-07,FAILED TO STOP SCHOOL BUS,2025,11,5
QE067476,Kings,31,1993-12-06,RECKLESS DRIVING,2025,11,5
HF175447,Nassau,28,1996-12-06,FAIL TO SIGNAL,2025,11,2
CL774812,Kings,41,1983-12-07,CHILD SAFETY RESTRAINT,2025,11,3
GR716393,Queens,57,1967-12-07,IMPROPER TURN,2025,11,2
AV511817,Kings,50,1974-12-07,SPEED IN ZONE 21-30,2025,11,6
BB223939,Westchester,25,1999-12-07,IMPROPER TURN,2025,11,2
KR190162,Other,32,1992-12-06,LEAVING SCENE PROP DAMAGE,2025,11,3
HR077911,Other,32,1992-12-06,NO SEAT BELT ADULT,2025,11,0
KH161151,Westchester,37,1987-12-07,SPEED IN ZONE 11-20,2025,11,4
ZK656993,Other,32,1992-12-06,FAIL TO SIGNAL,2025,11,2
BX259132,Other,22,2002-12-07,IMPROPER TURN,2025,11,2
MK941117,Queens,28,1996-12-06,SPEED IN ZONE 21-30,2025,11,6
IV886053,Nassau,23,2001-12-06,TINTED WINDOW,2025,11,0
JT548224,Erie,21,2003-12-07,UNINSPECTED VEHICLE,2025,11,0
YP032133,Westchester,24,2000-12-06,SPEED OVER 40,2025,11,11
KL874864,Nassau,41,1983-12-07,IMPROPER CELL PHONE USE,2025,11,5
SP686180,Kings,52,1972-12-06,DISOBEY TRAFFIC DEVICE,2025,11,2
MW790624,Other,38,1986-12-07,UNLICENSED OPERATOR,2025,11,0
JP282521,Westchester,37,1987-12-07,IMPROPER TURN,2025,11,2
SY935877,Nassau,17,2007-12-07,FAILED TO YIELD RIGHT OF WAY,2025,11,3
LM289303,Other,57,1967-12-07,VIOLATION OF TRAFFIC SIGNAL,2025,11,3
YL391179,Kings,39,1985-12-06,CHILD SAFETY RESTRAINT,2025,11,3
NA424554,Bronx,19,2005-12-06,FAULTY EQUIPMENT,2025,11,0
XP196867,Other,31,1993-12-06,CHILD SAFETY RESTRAINT,2025,11,3
AM037726,Suffolk,23,2001-12-06,VIOLATION OF TRAFFIC SIGNAL,2025,11,3
AF515257,Monroe,72,1952-12-06,FAILED TO YIELD RIGHT OF WAY,2025,11,3
RX287473,Suffolk,33,1991-12-07,SPEED IN ZONE 1-10,2025,11,3
AH493515,Westchester,21,2003-12-07,SPEED IN ZONE 31-40,2025,11,8
KU743920,Westchester,55,1969-12-06,SPEED IN ZONE 1-10,2025,11,3
VH640658,Westchester,31,1993-12-06,IMPROPER TURN,2025,11,2
FN517316,Kings,57,1967-12-07,FAILED TO STOP SCHOOL BUS,2025,11,5
CY013732,Queens,30,1994-12-07,UNREGISTERED VEHICLE,2025,11,0
LJ947637,Other,36,1988-12-06,UNREGISTERED VEHICLE,2025,11,0
FQ256483,Erie,50,1974-12-07,UNREGISTERED VEHICLE,2025,11,0
WV368840,Other,18,2006-12-07,DISOBEY TRAFFIC DEVICE,2025,11,2
IF468989,Other,49,1975-12-07,UNLICENSED OPERATOR,2025,11,0
XD992933,Monroe,38,1986-12-07,USE OF PORTABLE ELECTRONIC DEVICE,2025,11,5
WO114797,Other,23,2001-12-06,FAILED TO YIELD RIGHT OF WAY,2025,11,3
LF624832,Suffolk,52,1972-12-06,IMPROPER CELL PHONE USE,2025,11,5
XI148968,Other,43,1981-12-06,IMPROPER CELL PHONE USE,2025,11,5
SD313372,Richmond,20,2004-12-06,SPEED IN ZONE 11-20,2025,11,4
KF916472,Other,22,2002-12-07,UNLICENSED OPERATOR,2025,11,0
YU723259,Erie,22,2002-12-07,FAILED TO YIELD RIGHT OF WAY,2025,11,3
MJ061324,New York,50,1974-12-07,RAILROAD CROSSING VIOLATION,2025,11,5
AY617127,Kings,47,1977-12-06,IMPROPER PASSING,2025,11,3
WG991900,Kings,42,1982-12-07,SPEED OVER 40,2025,11,11
QZ400389,Other,33,1991-12-07,IMPROPER TURN,2025,11,2
JV582928,Suffolk,40,1984-12-06,NO SEAT BELT ADULT,2025,11,0
KG511600,Bronx,46,1978-12-07,SPEED IN ZONE 1-10,2025,11,3
MB119464,Kings,37,1987-12-07,TINTED WINDOW,2025,11,0
XS284459,Bronx,30,1994-12-07,NO SEAT BELT ADULT,2025,11,0
GX422411,Erie,24,2000-12-06,USE OF PORTABLE ELECTRONIC DEVICE,2025,11,5
OY978046,Westchester,60,1964-12-06,UNINSPECTED VEHICLE,2025,11,0
AJ563329,Other,27,1997-12-06,USE OF PORTABLE ELECTRONIC DEVICE,2025,11,5
XW640360,Bronx,26,1998-12-07,USE OF PORTABLE ELECTRONIC DEVICE,2025,11,5
DQ736011,Queens,28,1996-12-06,DRIVING LEFT OF CENTER,2025,11,3
KE498597,Monroe,17,2007-12-07,RAILROAD CROSSING VIOLATION,2025,11,5
NV274834,Other,41,1983-12-07,TINTED WINDOW,2025,11,0
HC033938,Bronx,28,1996-12-06,IMPROPER TURN,2025,11,2
BG478814,Queens,55,1969-12-06,LEAVING SCENE PROP DAMAGE,2025,11,3
ZQ865568,Queens,43,1981-12-06,SPEED IN ZONE 31-40,2025,11,8
UD888559,Suffolk,25,1999-12-07,IMPROPER PASSING,2025,11,3
WH162651,Westchester,23,2001-12-06,CHILD SAFETY RESTRAINT,2025,11,3
JA166324,New York,31,1993-12-06,SPEED IN ZONE 21-30,2025,11,6
AP131722,Kings,47,1977-12-06,IMPROPER PASSING,2025,11,3
RA680786,Other,35,1989-12-06,IMPROPER TURN,2025,11,2
GS745614,Nassau,45,1979-12-07,VIOLATION OF TRAFFIC SIGNAL,2025,11,3
MY330791,Kings,37,1987-12-07,SPEED IN ZONE 21-30,2025,11,6
BS241215,Other,27,1997-12-06,TINTED WINDOW,2025,11,0
ND915970,New York,36,1988-12-06,UNREGISTERED VEHICLE,2025,11,0
NI497979,Suffolk,58,1966-12-07,SPEED IN ZONE 21-30,2025,11,6
EV099448,Nassau,25,1999-12-07,USE OF PORTABLE ELECTRONIC DEVICE,2025,11,5
UA888669,Monroe,46,1978-12-07,IMPROPER TURN,2025,11,2
QP768917,Bronx,37,1987-12-07,NO SEAT BELT ADULT,2025,11,0
ZA608260,Bronx,57,1967-12-07,USE OF PORTABLE ELECTRONIC DEVICE,2025,11,5
XO521157,Other,26,1998-12-07,SPEED IN ZONE 21-30,2025,11,6
LB153359,Other,21,2003-12-07,LEAVING SCENE PROP DAMAGE,2025,11,3
FG546378,Kings,34,1990-12-07,CHILD SAFETY RESTRAINT,2025,11,3
ZM310656,Queens,53,1971-12-07,UNLICENSED OPERATOR,2025,11,0
RG342748,Queens,54,1970-12-07,FAIL TO SIGNAL,2025,11,2
VY994129,Richmond,22,2002-12-07,CHILD SAFETY RESTRAINT,2025,11,3
SK338797,Nassau,65,1959-12-07,NO SEAT BELT ADULT,2025,11,0
CQ442761,Onondaga,31,1993-12-06,RAILROAD CROSSING VIOLATION,2025,11,5
AW917026,Kings,57,1967-12-07,FAILED TO STOP SCHOOL BUS,2025,11,5
DG184008,Onondaga,35,1989-12-06,SPEED IN ZONE 21-30,2025,11,6
EG073422,Suffolk,58,1966-12-07,IMPROPER TURN,2025,11,2
YJ340707,Nassau,18,2006-12-07,SPEED IN ZONE 1-10,2025,11,3
YM669843,Kings,34,1990-12-07,RAILROAD CROSSING VIOLATION,2025,11,5
JU665261,New York,44,1980-12-06,UNINSPECTED VEHICLE,2025,11,0
LK142793,Monroe,34,1990-12-07,SPEED IN ZONE 11-20,2025,11,4
XK887689,Queens,49,1975-12-07,UNLICENSED OPERATOR,2025,11,0
OR144085,Kings,30,1994-12-07,SPEED IN ZONE 31-40,2025,11,8
VH484640,Suffolk,27,1997-12-06,UNINSPECTED VEHICLE,2025,11,0
FY896123,Kings,36,1988-12-06,FAILED TO STOP SCHOOL BUS,2025,11,5
SQ651205,Kings,46,1978-12-07,SPEED IN ZONE 31-40,2025,11,8
BO007811,Queens,57,1967-12-07,RAILROAD CROSSING VIOLATION,2025,11,5
KI237653,Richmond,43,1981-12-06,UNINSPECTED VEHICLE,2025,11,0
DK707695,Monroe,46,1978-12-07,SPEED OVER 40,2025,11,11
CD759110,Other,58,1966-12-07,UNINSPECTED VEHICLE,2025,11,0
QI600556,Westchester,27,1997-12-06,FAILED TO STOP SCHOOL BUS,2025,11,5
BP045485,Other,20,2004-12-06,CHILD SAFETY RESTRAINT,2025,11,3
SV603986,Queens,47,1977-12-06,DISOBEY TRAFFIC DEVICE,2025,11,2
XM079935,New York,29,1995-12-07,TINTED WINDOW,2025,11,0
BW700233,Other,26,1998-12-07,FAIL TO SIGNAL,2025,11,2
FV963831,New York,60,1964-12-06,NO SEAT BELT ADULT,2025,11,0
VT360348,Suffolk,27,1997-12-06,DRIVING LEFT OF CENTER,2025,11,3
LI441919,Westchester,31,1993-12-06,FAILED TO STOP SCHOOL BUS,2025,11,5
JJ509625,Other,20,2004-12-06,RECKLESS DRIVING,2025,11,5
NH581499,Other,24,2000-12-06,DISOBEY TRAFFIC DEVICE,2025,11,2
DY095303,Kings,18,2006-12-07,IMPROPER CELL PHONE USE,2025,11,5
DW351961,Kings,28,1996-12-06,UNLICENSED OPERATOR,2025,11,0
UD778783,Other,52,1972-12-06,USE OF PORTABLE ELECTRONIC DEVICE,2025,11,5
QJ988119,Westchester,22,2002-12-07,UNREGISTERED VEHICLE,2025,11,0
KH258947,Queens,25,1999-12-07,IMPROPER TURN,2025,11,2
XL277859,Other,38,1986-12-07,RAILROAD CROSSING VIOLATION,2025,11,5
XS904901,New York,33,1991-12-07,LEAVING SCENE PROP DAMAGE,2025,11,3
TJ891563,Other,33,1991-12-07,FAILED TO YIELD RIGHT OF WAY,2025,11,3
YX347159,Richmond,71,1953-12-06,DRIVING LEFT OF CENTER,2025,11,3
OW884565,Other,33,1991-12-07,CHILD SAFETY RESTRAINT,2025,11,3
SJ491586,Suffolk,50,1974-12-07,SPEED IN ZONE 31-40,2025,11,8
ZL535863,Queens,20,2004-12-06,SPEED OVER 40,2025,11,11
WN953081,New York,23,2001-12-06,DRIVING LEFT OF CENTER,2025,11,3
QX436757,New York,37,1987-12-07,IMPROPER TURN,2025,11,2
QM018757,Monroe,38,1986-12-07,FAILED TO STOP SCHOOL BUS,2025,11,5
NM413973,Bronx,24,2000-12-06,USE OF PORTABLE ELECTRONIC DEVICE,2025,11,5
FD318553,Westchester,42,1982-12-07,IMPROPER TURN,2025,11,2
BH529709,New York,24,2000-12-06,FAIL TO SIGNAL,2025,11,2
XZ050026,Kings,75,1949-12-06,IMPROPER CELL PHONE USE,2025,11,5
YT731773,Other,29,1995-12-07,FAILED TO STOP SCHOOL BUS,2025,11,5
LI558551,Suffolk,25,1999-12-07,NO SEAT BELT ADULT,2025,11,0
KX573896,Queens,38,1986-12-07,IMPROPER TURN,2025,11,2
XF320538,Nassau,30,1994-12-07,IMPROPER PASSING,2025,11,3
JT078595,Suffolk,40,1984-12-06,UNREGISTERED VEHICLE,2025,11,0
FR073804,Nassau,57,1967-12-07,SPEED OVER 40,2025,11,11
EW766083,Queens,25,1999-12-07,SPEED IN ZONE 1-10,2025,11,3
KG188009,Monroe,30,1994-12-07,IMPROPER TURN,2025,11,2
YB166254,Queens,19,2005-12-06,UNREGISTERED VEHICLE,2025,11,0
HH479031,Monroe,46,1978-12-07,FAILED TO YIELD RIGHT OF WAY,2025,11,3
EJ674643,Erie,34,1990-12-07,SPEED IN ZONE 11-20,2025,11,4
YE102641,Other,40,1984-12-06,FAIL TO SIGNAL,2025,11,2
JP255415,Other,22,2002-12-07,IMPROPER PASSING,2025,11,3
XP623851,New York,25,1999-12-07,FAULTY EQUIPMENT,2025,11,0
HO838009,New York,20,2004-12-06,IMPROPER CELL PHONE USE,2025,11,5
BK587057,Queens,48,1976-12-06,DISOBEY TRAFFIC DEVICE,2025,11,2
AB435023,Other,31,1993-12-06,LEAVING SCENE PROP DAMAGE,2025,11,3
SC070326,Other,22,2002-12-07,SPEED IN ZONE 1-10,2025,11,3
BL321080,Other,27,1997-12-06,CHILD SAFETY RESTRAINT,2025,11,3
VI631188,Westchester,20,2004-12-06,RAILROAD CROSSING VIOLATION,2025,11,5
GI480283,Richmond,55,1969-12-06,IMPROPER TURN,2025,11,2
LU387061,Kings,19,2005-12-06,IMPROPER TURN,2025,11,2
IM714710,Bronx,41,1983-12-07,IMPROPER PASSING,2025,11,3
IV995600,Nassau,20,2004-12-06,CHILD SAFETY RESTRAINT,2025,11,3
ZY862997,Queens,50,1974-12-07,UNLICENSED OPERATOR,2025,11,0
XK961176,Bronx,26,1998-12-07,FAILED TO STOP SCHOOL BUS,2025,11,5
ZP372653,Kings,19,2005-12-06,SPEED IN ZONE 31-40,2025,11,8
VZ872208,Nassau,38,1986-12-07,IMPROPER TURN,2025,11,2
JS403137,Other,45,1979-12-07,SPEED IN ZONE 1-10,2025,11,3
QN457167,Other,24,2000-12-06,LEAVING SCENE PROP DAMAGE,2025,11,3
EA005259,Queens,22,2002-12-07,NO SEAT BELT ADULT,2025,11,0
KK523214,Other,26,1998-12-07,CHILD SAFETY RESTRAINT,2025,11,3
TT060958,Richmond,17,2007-12-07,IMPROPER TURN,2025,11,2
ZB673062,Other,24,2000-12-06,IMPROPER TURN,2025,11,2
JN111127,Suffolk,35,1989-12-06,UNINSPECTED VEHICLE,2025,11,0
VI025187,Queens,33,1991-12-07,TINTED WINDOW,2025,11,0
JX415784,Other,20,2004-12-06,DISOBEY TRAFFIC DEVICE,2025,11,2
KG487250,Other,17,2007-12-07,IMPROPER CELL PHONE USE,2025,11,5
ID518694,Nassau,69,1955-12-07,IMPROPER PASSING,2025,11,3
DV374929,Suffolk,50,1974-12-07,IMPROPER PASSING,2025,11,3
EF479680,Other,26,1998-12-07,IMPROPER TURN,2025,11,2
VB483449,Erie,38,1986-12-07,IMPROPER PASSING,2025,11,3
VA844069,Monroe,19,2005-12-06,IMPROPER PASSING,2025,11,3
DA198834,Bronx,16,2008-12-06,CHILD SAFETY RESTRAINT,2025,11,3
QI485722,Erie,17,2007-12-07,FAILED TO STOP SCHOOL BUS,2025,11,5
RJ103311,Kings,38,1986-12-07,SPEED IN ZONE 1-10,2025,11,3
UA828641,Monroe,35,1989-12-06,FAILED TO YIELD RIGHT OF WAY,2025,11,3
ZV751004,Other,48,1976-12-06,SPEED IN ZONE 11-20,2025,11,4
VZ872208,Nassau,38,1986-12-07,IMPROPER PASSING,2025,11,3
FN258933,Westchester,22,2002-12-07,DISOBEY TRAFFIC DEVICE,2025,11,2
AG085765,Kings,35,1989-12-06,FAILED TO YIELD RIGHT OF WAY,2025,11,3
XO477647,Other,27,1997-12-06,SPEED OVER 40,2025,11,11
FD374337,Other,53,1971-12-07,FAIL TO SIGNAL,2025,11,2
XH225380,New York,58,1966-12-07,FAILED TO STOP SCHOOL BUS,2025,11,5
FL161972,Nassau,40,1984-12-06,DRIVING LEFT OF CENTER,2025,11,3
FE362937,Other,44,1980-12-06,CHILD SAFETY RESTRAINT,2025,11,3
KS757705,Erie,23,2001-12-06,FAILED TO YIELD RIGHT OF WAY,2025,11,3
DZ403472,Other,62,1962-12-07,RECKLESS DRIVING,2025,11,5
UL809959,Bronx,58,1966-12-07,UNREGISTERED VEHICLE,2025,11,0
DZ393293,Onondaga,22,2002-12-07,LEAVING SCENE PROP DAMAGE,2025,11,3
CO671670,Queens,51,1973-12-06,CHILD SAFETY RESTRAINT,2025,11,3
VX430770,Kings,53,1971-12-07,IMPROPER CELL PHONE USE,2025,11,5
ES103980,Kings,40,1984-12-06,USE OF PORTABLE ELECTRONIC DEVICE,2025,11,5
VF976578,Monroe,52,1972-12-06,DRIVING LEFT OF CENTER,2025,11,3
EM322547,Queens,24,2000-12-06,NO SEAT BELT ADULT,2025,11,0
RI250008,Other,53,1971-12-07,SPEED IN ZONE 1-10,2025,11,3
RB292586,Erie,33,1991-12-07,DRIVING LEFT OF CENTER,2025,11,3
XE416436,Kings,31,1993-12-06,UNINSPECTED VEHICLE,2025,11,0
MM077700,New York,35,1989-12-06,FAILED TO YIELD RIGHT OF WAY,2025,11,3
OP044477,Erie,39,1985-12-06,USE OF PORTABLE ELECTRONIC DEVICE,2025,11,5
SA205391,Bronx,49,1975-12-07,IMPROPER PASSING,2025,11,3
XO424280,Nassau,24,2000-12-06,DISOBEY TRAFFIC DEVICE,2025,11,2
IV379942,New York,22,2002-12-07,UNINSPECTED VEHICLE,2025,11,0
MZ240206,Other,18,2006-12-07,FAILED TO STOP SCHOOL BUS,2025,11,5
YU519223,Nassau,30,1994-12-07,SPEED IN ZONE 21-30,2025,11,6
QZ442224,Other,34,1990-12-07,SPEED IN ZONE 21-30,2025,11,6
CE945830,Queens,39,1985-12-06,RECKLESS DRIVING,2025,11,5
DF151406,Other,32,1992-12-06,IMPROPER TURN,2025,11,2
QI779829,Westchester,50,1974-12-07,CHILD SAFETY RESTRAINT,2025,11,3
UM463467,Other,26,1998-12-07,DRIVING LEFT OF CENTER,2025,11,3
NU372119,Bronx,35,1989-12-06,UNREGISTERED VEHICLE,2025,11,0
VX532975,Erie,22,2002-12-07,RECKLESS DRIVING,2025,11,5
RL427560,Nassau,31,1993-12-06,UNINSPECTED VEHICLE,2025,11,0
IY844024,Suffolk,29,1995-12-07,SPEED IN ZONE 1-10,2025,11,3
MV204630,Nassau,57,1967-12-07,IMPROPER CELL PHONE USE,2025,11,5
UF002232,Westchester,35,1989-12-06,IMPROPER TURN,2025,11,2
GO083346,Other,30,1994-12-07,UNLICENSED OPERATOR,2025,11,0
WC263796,Kings,27,1997-12-06,NO SEAT BELT ADULT,2025,11,0
BO413181,Other,55,1969-12-06,DISOBEY TRAFFIC DEVICE,2025,11,2
SA191649,Erie,21,2003-12-07,IMPROPER PASSING,2025,11,3
RQ813852,Monroe,57,1967-12-07,RECKLESS DRIVING,2025,11,5
CV058137,New York,28,1996-12-06,LEAVING SCENE PROP DAMAGE,2025,11,3
FU600932,Queens,28,1996-12-06,UNLICENSED OPERATOR,2025,11,0
VU232826,Suffolk,22,2002-12-07,VIOLATION OF TRAFFIC SIGNAL,2025,11,3
KB800304,Queens,32,1992-12-06,RAILROAD CROSSING VIOLATION,2025,11,5
AC656273,Kings,67,1957-12-06,IMPROPER TURN,2025,11,2
EF173120,Queens,67,1957-12-06,IMPROPER TURN,2025,11,2
VT695315,Queens,51,1973-12-06,SPEED OVER 40,2025,11,11
KK373346,Kings,38,1986-12-07,SPEED IN ZONE 31-40,2025,11,8
KR581778,Kings,35,1989-12-06,DISOBEY TRAFFIC DEVICE,2025,11,2
JK133120,Queens,27,1997-12-06,CHILD SAFETY RESTRAINT,2025,11,3
LJ748079,Suffolk,19,2005-12-06,UNINSPECTED VEHICLE,2025,11,0
CF518309,Erie,53,1971-12-07,FAIL TO SIGNAL,2025,11,2
XN342102,Nassau,18,2006-12-07,LEAVING SCENE PROP DAMAGE,2025,11,3
ZC908205,New York,21,2003-12-07,RAILROAD CROSSING VIOLATION,2025,11,5
IN647184,Other,41,1983-12-07,RAILROAD CROSSING VIOLATION,2025,11,5
BJ443056,Suffolk,22,2002-12-07,RECKLESS DRIVING,2025,11,5
LV904815,Erie,18,2006-12-07,SPEED IN ZONE 31-40,2025,11,8
IK187774,Erie,24,2000-12-06,UNLICENSED OPERATOR,2025,11,0
SE185167,Other,45,1979-12-07,FAILED TO STOP SCHOOL BUS,2025,11,5
DB609106,Other,25,1999-12-07,RAILROAD CROSSING VIOLATION,2025,11,5
MX183126,Richmond,21,2003-12-07,IMPROPER TURN,2025,11,2
QE437941,Kings,20,2004-12-06,UNREGISTERED VEHICLE,2025,11,0
QE180620,Bronx,29,1995-12-07,SPEED IN ZONE 1-10,2025,11,3
EC233863,Monroe,40,1984-12-06,USE OF PORTABLE ELECTRONIC DEVICE,2025,11,5
QY646798,Monroe,15,2009-12-06,NO SEAT BELT ADULT,2025,11,0
BC329060,New York,25,1999-12-07,SPEED IN ZONE 31-40,2025,11,8
EB217486,New York,41,1983-12-07,IMPROPER CELL PHONE USE,2025,11,5
PB056162,Queens,20,2004-12-06,TINTED WINDOW,2025,11,0
ZI013325,Bronx,31,1993-12-06,RAILROAD CROSSING VIOLATION,2025,11,5
LY376707,Other,24,2000-12-06,LEAVING SCENE PROP DAMAGE,2025,11,3
AZ113813,Bronx,27,1997-12-06,FAILED TO STOP SCHOOL BUS,2025,11,5
NI973537,Westchester,27,1997-12-06,IMPROPER CELL PHONE USE,2025,11,5
CV566737,Other,32,1992-12-06,RECKLESS DRIVING,2025,11,5
TD178808,Other,22,2002-12-07,CHILD SAFETY RESTRAINT,2025,11,3
LB292967,Other,45,1979-12-07,UNLICENSED OPERATOR,2025,11,0
ZI120192,Kings,21,2003-12-07,IMPROPER TURN,2025,11,2
ZJ978751,Bronx,36,1988-12-06,NO SEAT BELT ADULT,2025,11,0
DW887674,Nassau,67,1957-12-06,SPEED IN ZONE 1-10,2025,11,3
XK411122,Queens,33,1991-12-07,SPEED OVER 40,2025,11,11
WJ457022,Other,29,1995-12-07,USE OF PORTABLE ELECTRONIC DEVICE,2025,11,5
DP950814,Nassau,20,2004-12-06,IMPROPER CELL PHONE USE,2025,11,5
HF169238,New York,54,1970-12-07,NO SEAT BELT ADULT,2025,11,0
AI908640,New York,18,2006-12-07,SPEED OVER 40,2025,11,11
LF555647,Kings,21,2003-12-07,FAILED TO YIELD RIGHT OF WAY,2025,11,3
WD616515,New York,26,1998-12-07,RAILROAD CROSSING VIOLATION,2025,11,5
VZ165370,New York,19,2005-12-06,SPEED IN ZONE 11-20,2025,11,4
YD073999,Monroe,65,1959-12-07,RAILROAD CROSSING VIOLATION,2025,11,5
LH918936,Kings,36,1988-12-06,SPEED IN ZONE 1-10,2025,11,3
PC427062,Other,45,1979-12-07,LEAVING SCENE PROP DAMAGE,2025,11,3
AI548260,Kings,39,1985-12-06,TINTED WINDOW,2025,11,0
MW450008,Other,31,1993-12-06,FAULTY EQUIPMENT,2025,11,0
AP589207,Erie,23,2001-12-06,UNINSPECTED VEHICLE,2025,11,0
OQ604035,Other,19,2005-12-06,FAILED TO STOP SCHOOL BUS,2025,11,5
CA501273,Suffolk,35,1989-12-06,VIOLATION OF TRAFFIC SIGNAL,2025,11,3
QM267728,Richmond,34,1990-12-07,IMPROPER CELL PHONE USE,2025,11,5
HC799112,Other,60,1964-12-06,UNLICENSED OPERATOR,2025,11,0
ME833044,Queens,20,2004-12-06,UNINSPECTED VEHICLE,2025,11,0
KG156588,Erie,44,1980-12-06,SPEED IN ZONE 1-10,2025,11,3
XU438339,Other,36,1988-12-06,SPEED IN ZONE 1-10,2025,11,3
RN346391,Kings,35,1989-12-06,DRIVING LEFT OF CENTER,2025,11,3
PI950331,Erie,34,1990-12-07,SPEED IN ZONE 21-30,2025,11,6
KT475979,Kings,22,2002-12-07,USE OF PORTABLE ELECTRONIC DEVICE,2025,11,5
YK703451,Bronx,78,1946-12-07,LEAVING SCENE PROP DAMAGE,2025,11,3
GD853138,Suffolk,66,1958-12-07,IMPROPER PASSING,2025,11,3
HL271443,Other,24,2000-12-06,CHILD SAFETY RESTRAINT,2025,11,3
NG138564,Other,16,2008-12-06,IMPROPER CELL PHONE USE,2025,11,5
